"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"3211164";"Парковка №3211 (64)";"281949941";"3211";"Западный административный округ";"район Дорогомилово";"Кутузовский Проспект, Дом 4/2";"круглосуточно";"60.0";"37";"37.5628221780159";"55.7507151168573";"55.7515727,37.5620845|55.7498447,37.5635726";"{type=MultiLineString, coordinates=[[[37.562084500234334, 55.75157269977707], [37.563572599926665, 55.749844699796334]]], center=[[37.5628285500805, 55.7507086997867]]}";
"3211161";"Парковка №3211 (61)";"281949942";"3211";"Западный административный округ";"район Дорогомилово";"Кутузовский Проспект, Дом 2/1, Корпус 1А";"круглосуточно";"60.0";"4";"37.5642385036806";"55.750219997313";"55.7503469,37.5641268|55.7500928,37.5643521";"{type=MultiLineString, coordinates=[[[37.564126800269854, 55.750346900109975], [37.56435210043806, 55.7500927999206]]], center=[[37.564239450354, 55.7502198500153]]}";
"3211162";"Парковка №3211 (62)";"281949943";"3211";"Западный административный округ";"район Дорогомилово";"Кутузовский Проспект, Дом 2/1, Корпус 1А";"круглосуточно";"60.0";"7";"37.5639111929903";"55.7507680437566";"55.7508974,37.5637998|55.7506384,37.5640244";"{type=MultiLineString, coordinates=[[[37.563799800031695, 55.75089740018427], [37.564024400412286, 55.75063840007693]]], center=[[37.563912100222, 55.7507679001306]]}";
"3211163";"Парковка №3211 (63)";"281949944";"3211";"Западный административный округ";"район Дорогомилово";"Кутузовский Проспект, Дом 2/1, Корпус 1Б";"круглосуточно";"60.0";"8";"37.5635907731089";"55.7511409254449";"55.7509838,37.5637279|55.7512973,37.5634559";"{type=MultiLineString, coordinates=[[[37.563727899774676, 55.75098380007417], [37.5634558997881, 55.7512972997635]]], center=[[37.5635918997814, 55.7511405499188]]}";
"3211160";"Парковка №3211 (60)";"281949945";"3211";"Западный административный округ";"район Дорогомилово";"Украинский Бульвар, Дом 15";"круглосуточно";"60.0";"16";"37.5670364135285";"55.7461403315521";"55.7458486,37.5668973|55.7464326,37.5671763";"{type=MultiLineString, coordinates=[[[37.566897299827495, 55.745848600070104], [37.56717630038505, 55.746432599945194]]], center=[[37.5670368001063, 55.7461406000076]]}";
"3202118";"Парковка №3202 (18)";"281949946";"3202";"Центральный административный округ";"район Арбат";"1-Й Смоленский Переулок, Дом 20, Строение 3";"круглосуточно";"60.0";"4";"37.5801078553514";"55.7493939137832";"55.7493997,37.5799781|55.7493884,37.5802311";"{type=MultiLineString, coordinates=[[[37.57997809987088, 55.749399699894695], [37.580231099590875, 55.74938840008955]]], center=[[37.5801045997309, 55.7493940499921]]}";
"3202119";"Парковка №3202 (19)";"281949947";"3202";"Центральный административный округ";"район Арбат";"Проезд Шломина, Дом 8";"круглосуточно";"60.0";"3";"37.5807293866058";"55.7494527360059";"55.749418,37.5806736|55.7494858,37.5807822";"{type=MultiLineString, coordinates=[[[37.580673599818375, 55.7494180000106], [37.58078219984802, 55.749485799751916]]], center=[[37.5807278998332, 55.7494518998813]]}";
"3202120";"Парковка №3202 (20)";"281949948";"3202";"Центральный административный округ";"район Арбат";"Проезд Шломина, Дом 8";"круглосуточно";"60.0";"2";"37.5807420093555";"55.749560048551";"55.7495362,37.5806745|55.7495825,37.5808055";"{type=MultiLineString, coordinates=[[[37.580674499930275, 55.749536199765146], [37.58080550034987, 55.74958249995162]]], center=[[37.5807400001401, 55.7495593498583]]}";
"3202139";"Парковка №3202 (39)";"281949949";"3202";"Центральный административный округ";"район Арбат";"Шубинский Переулок, Дом 7";"круглосуточно";"60.0";"5";"37.5790622843746";"55.7464805654231";"55.7464836,37.5787853|55.7464776,37.5793327";"{type=MultiLineString, coordinates=[[[37.57878529976863, 55.74648360003095], [37.57933269986513, 55.74647759981611]]], center=[[37.5790589998169, 55.7464805999235]]}";
"3203180";"Парковка №3203 (80)";"281949950";"3203";"Центральный административный округ";"Пресненский район";"Улица Красная Пресня, Дом 1, Строение 6";"круглосуточно";"60.0";"5";"37.5760171004639";"55.7597523414172";"55.7595925,37.5760481|55.7599125,37.5759861";"{type=MultiLineString, coordinates=[[[37.576048099860266, 55.75959250017796], [37.575986099936, 55.75991249998604]]], center=[[37.5760170998982, 55.759752500082]]}";
"3203204";"Парковка №3203 (104)";"281949951";"3203";"Центральный административный округ";"Пресненский район";"Прокудинский Переулок, Дом 3";"круглосуточно";"60.0";"13";"37.5687486369863";"55.7601950878916";"55.7605358,37.569006|55.7598572,37.5684947";"{type=MultiLineString, coordinates=[[[37.56900599973554, 55.76053580008709], [37.5684947002354, 55.75985719991421]]], center=[[37.5687503499855, 55.7601965000006]]}";
"4020103";"Парковка №4020 (3)";"281949952";"4020";"Южный административный округ";"Донской район";"Канатчиковский проезд, дом 1, строение 1";"круглосуточно";"40.0";"4";"37.5904217005193";"55.7036896000966";"55.7035566,37.5905746|55.7038226,37.5902688";"{type=MultiLineString, coordinates=[[[37.590574600012914, 55.70355660005305], [37.59026880001546, 55.70382260024059]]], center=[[37.5904217000142, 55.7036896001468]]}";
"4020104";"Парковка №4020 (4)";"281949953";"4020";"Южный административный округ";"Донской район";"Канатчиковский Проезд, Дом 1, Строение 1";"круглосуточно";"40.0";"4";"37.5908817005449";"55.7032801001017";"55.7034161,37.5907248|55.7031441,37.5910386";"{type=MultiLineString, coordinates=[[[37.59072480012504, 55.70341609997398], [37.591038599620084, 55.7031440997598]]], center=[[37.5908816998725, 55.7032800998669]]}";
"4020105";"Парковка №4020 (5)";"281949954";"4020";"Южный административный округ";"Донской район";"Канатчиковский Проезд, Дом 1, Строение 1";"круглосуточно";"40.0";"10";"37.5913672007607";"55.7028274001319";"55.7029944,37.5911888|55.7026604,37.5915456";"{type=MultiLineString, coordinates=[[[37.59118879973221, 55.70299439979986], [37.59154559978329, 55.70266040011556]]], center=[[37.5913671997577, 55.7028273999577]]}";
"4020102";"Парковка №4020 (2)";"281949955";"4020";"Южный административный округ";"Донской район";"Новоданиловская набережная, дом 2, корпус 1";"круглосуточно";"40.0";"5";"37.6264350999454";"55.7018642000025";"55.7020029,37.6264505|55.7017255,37.6264197";"{type=MultiLineString, coordinates=[[[37.62645049983547, 55.702002899845326], [37.62641970019766, 55.70172549975965]]], center=[[37.6264351000166, 55.7018641998024]]}";
"4020101";"Парковка №4020 (1)";"281949956";"4020";"Южный административный округ";"Донской район";"Варшавское шоссе, дом 1, строение 5";"круглосуточно";"40.0";"7";"37.6268032496336";"55.704942450021";"55.7047195,37.6267389|55.7051654,37.6268676";"{type=MultiLineString, coordinates=[[[37.62673890036419, 55.7047194998699], [37.62686760019831, 55.705165400044045]]], center=[[37.6268032502812, 55.7049424499569]]}";
"4020107";"Парковка №4020 (7)";"281949958";"4020";"Южный административный округ";"Донской район";"Новоданиловский проезд, дом 4";"круглосуточно";"40.0";"5";"37.6244482501664";"55.7016088502871";"55.7016334,37.6241827|55.7015843,37.6247138";"{type=MultiLineString, coordinates=[[[37.62418270020579, 55.70163339979269], [37.624713800371424, 55.701584300104734]]], center=[[37.6244482502886, 55.7016088499487]]}";
"4020108";"Парковка №4020 (8)";"281949959";"4020";"Южный административный округ";"Донской район";"Новоданиловский проезд, дом 4";"круглосуточно";"40.0";"3";"37.6252831000841";"55.7015264501099";"55.7015465,37.6251188|55.7015064,37.6254474";"{type=MultiLineString, coordinates=[[[37.625118800427394, 55.701546499843104], [37.625447399666726, 55.70150639985771]]], center=[[37.6252831000471, 55.7015264498504]]}";
"4020109";"Парковка №4020 (9)";"281949960";"4020";"Южный административный округ";"Донской район";"Малая Тульская улица, дом 57";"круглосуточно";"40.0";"3";"37.6166484000503";"55.7013360000807";"55.70135,37.6165076|55.701322,37.6167892";"{type=MultiLineString, coordinates=[[[37.61650760041948, 55.70135000005548], [37.61678919980314, 55.70132200024103]]], center=[[37.6166484001113, 55.7013360001483]]}";
"4020110";"Парковка №4020 (10)";"281949961";"4020";"Южный административный округ";"Донской район";"Малая Тульская улица, дом 57";"круглосуточно";"40.0";"6";"37.6173109000844";"55.7012925503448";"55.7013039,37.6170199|55.7012812,37.6176019";"{type=MultiLineString, coordinates=[[[37.61701989974453, 55.701303899795285], [37.61760190025082, 55.701281199940354]]], center=[[37.6173108999976, 55.7012925498678]]}";
"4020111";"Парковка №4020 (11)";"281949962";"4020";"Южный административный округ";"Донской район";"Большая Тульская улица, дом 54, корпус 3";"круглосуточно";"40.0";"21";"37.6188989714598";"55.7015831703202";"55.7013107,37.6182228|55.7013318,37.618381|55.7014059,37.6186761|55.7014769,37.6188692|55.7015873,37.6190623|55.7019954,37.6196417";"{type=MultiLineString, coordinates=[[[37.618222799605505, 55.70131070018185], [37.61838100011357, 55.701331799899926], [37.618676100277675, 55.701405899901616], [37.618869200334515, 55.7014768997639], [37.619062300391356, 55.70158729986679], [37.61964170027489, 55.701995400013246]]], center=[[37.6189322499402, 55.7016530500975]]}";
"4020112";"Парковка №4020 (12)";"281949963";"4020";"Южный административный округ";"Донской район";"Большая Тульская улица, дом 54";"круглосуточно";"40.0";"17";"37.6206072971087";"55.7026609006345";"55.7022992,37.6201111|55.7026785,37.6206395|55.703005,37.6210713";"{type=MultiLineString, coordinates=[[[37.62011109965525, 55.70229919976733], [37.62063950038346, 55.70267849993307], [37.621071299879276, 55.703004999824365]]], center=[[37.6205911997673, 55.7026520997958]]}";
"4020113";"Парковка №4020 (13)";"281949964";"4020";"Южный административный округ";"Донской район";"Большая Тульская улица, дом 54";"круглосуточно";"40.0";"12";"37.6191911488125";"55.703450101323";"55.7033685,37.6186212|55.7035317,37.6197611";"{type=MultiLineString, coordinates=[[[37.61862119973907, 55.70336849980743], [37.61976109985086, 55.703531700137134]]], center=[[37.619191149795, 55.7034500999723]]}";
